Id,SalePrice
1738,228523.34
1739,266909.66
1740,213648.58
1741,178989.3
1742,173630.58
1743,172758.1
1744,289580.97
1745,238504.52
1746,238095.3
1747,202870.55
1748,211624.42
1749,148387.4
1750,138942.72
1751,230743.27
1752,126173.766
1753,138743.06
1754,207341.53
1755,178662.97
1756,125852.38
1757,123606.61
1758,136751.95
1759,173384.33
1760,161064.03
1761,142375.86
1762,159293.9
1763,179305.3
1764,117125.89
1765,187755.27
1766,162570.95
1767,201843.23
1768,148513.64
1769,163143.52
1770,150710.27
1771,130709.73
1772,120398.46
1773,131512.8
1774,130147.6
1775,132952.47
1776,114954.05
1777,116266.15
1778,140852.39
1779,119657.016
1780,183413.7
1781,129866.664
1782,93487.0
1783,141639.42
1784,94798.34
1785,125396.2
1786,123261.67
1787,166932.22
1788,46141.746
1789,87378.6
1790,95127.33
1791,201301.19
1792,159712.08
1793,146047.1
1794,152244.78
1795,132375.28
1796,132873.75
1797,114446.69
1798,127427.445
1799,118212.6
1800,128085.35
1801,135027.72
1802,149456.22
1803,158017.39
1804,139052.94
1805,133769.97
1806,124770.88
1807,119132.305
1808,113184.734
1809,112591.055
1810,149680.6
1811,126889.9
1812,97943.9
1813,129766.2
1814,97454.516
1815,67564.72
1816,99159.75
1817,113531.586
1818,144672.64
1819,124030.2
1820,77109.86
1821,127862.63
1822,177495.61
1823,45075.125
1824,142533.73
1825,149490.11
1826,103910.69
1827,110033.28
1828,137010.77
1829,117672.81
1830,135841.58
1831,159424.83
1832,100079.336
1833,136432.02
1834,116199.48
1835,145610.83
1836,132889.83
1837,86138.78
1838,128829.08
1839,94248.086
1840,161158.53
1841,144455.17
1842,87703.25
1843,136328.66
1844,136426.5
1845,145006.38
1846,153532.98
1847,155141.83
1848,60566.72
1849,106211.664
1850,119802.63
1851,157240.5
1852,122949.79
1853,131222.56
1854,173369.83
1855,169531.62
1856,234241.33
1857,155972.34
1858,153118.34
1859,121007.516
1860,149086.88
1861,121096.33
1862,282234.4
1863,280396.72
1864,280418.88
1865,355005.22
1866,333778.84
1867,240701.02
1868,314498.9
1869,208517.98
1870,217935.11
1871,248389.84
1872,166289.77
1873,225122.2
1874,142405.39
1875,217212.31
1876,196148.78
1877,215121.94
1878,217622.25
1879,142913.19
1880,138173.89
1881,235946.9
1882,248190.16
1883,203587.1
1884,216011.53
1885,262267.56
1886,318628.66
1887,201113.58
1888,289559.4
1889,167831.31
1890,131270.67
1891,137202.14
1892,88727.266
1893,114555.75
1894,124569.38
1895,143447.97
1896,125302.984
1897,122915.41
1898,112233.445
1899,153882.23
1900,145316.2
1901,182170.12
1902,133830.84
1903,218574.05
1904,142197.5
1905,190128.39
1906,173751.67
1907,227509.0
1908,125410.414
1909,140155.31
1910,130915.055
1911,202853.38
1912,285432.47
1913,130771.64
1914,48551.324
1915,331224.06
1916,72842.805
1917,265804.9
1918,138099.84
1919,166728.86
1920,133193.72
1921,378004.12
1922,320364.78
1923,211825.89
1924,231014.55
1925,220536.2
1926,418778.84
1927,141038.7
1928,170251.86
1929,127973.41
1930,143339.33
1931,136433.19
1932,132462.12
1933,167950.47
1934,181032.06
1935,181699.12
1936,190456.45
1937,186127.72
1938,175054.48
1939,250857.06
1940,182537.11
1941,172721.52
1942,189848.98
1943,186182.6
1944,375593.56
1945,406568.12
1946,168719.4
1947,313657.1
1948,172784.55
1949,249460.69
1950,187874.06
1951,271267.44
1952,225829.69
1953,164986.95
1954,198823.89
1955,135024.86
1956,269885.0
1957,154664.55
1958,320191.78
1959,143161.5
1960,114622.87
1961,119949.56
1962,94758.33
1963,112879.195
1964,120426.625
1965,137916.66
1966,148510.11
1967,308097.28
1968,445530.38
1969,418540.34
1970,487404.25
1971,437163.7
1972,390031.34
1973,272932.2
1974,336179.66
1975,493118.2
1976,274967.3
1977,363047.2
1978,362842.62
1979,321343.5
1980,200409.88
1981,353558.03
1982,234533.95
1983,209641.39
1984,166768.77
1985,235324.58
1986,224202.56
1987,185996.98
1988,177455.78
1989,202449.67
1990,214809.34
1991,209560.58
1992,221099.22
1993,173738.11
1994,242200.19
1995,180890.6
1996,243743.36
1997,327110.38
1998,343453.2
1999,256124.16
2000,344974.94
2001,267033.12
2002,230321.47
2003,280468.3
2004,305650.94
2005,240149.97
2006,219749.89
2007,206299.02
2008,195512.95
2009,205555.38
2010,200961.64
2011,147937.55
2012,178081.92
2013,183094.34
2014,193457.45
2015,209449.45
2016,208752.69
2017,196641.1
2018,125041.39
2019,129536.88
2020,118288.55
2021,111766.38
2022,196348.86
2023,146468.5
2024,237531.89
2025,381587.12
2026,181800.55
2027,156458.1
2028,151995.28
2029,165091.88
2030,279246.28
2031,259597.6
2032,297909.88
2033,278594.22
2034,160457.94
2035,225406.14
2036,182539.53
2037,201116.08
2038,292328.2
2039,211113.28
2040,326107.84
2041,295003.53
2042,214344.1
2043,179153.81
2044,162747.14
2045,196408.23
2046,138551.55
2047,150111.73
2048,137587.23
2049,138649.3
2050,173415.11
2051,108781.44
2052,130593.664
2053,148711.06
2054,86654.76
2055,178640.25
2056,143599.89
2057,121456.73
2058,228428.45
2059,132784.48
2060,167036.17
2061,175115.73
2062,131761.52
2063,110086.766
2064,137726.02
2065,123521.98
2066,180886.42
2067,128339.66
2068,130665.76
2069,73510.86
2070,111943.02
2071,90149.99
2072,125728.58
2073,133504.27
2074,168984.25
2075,152144.73
2076,107798.03
2077,147227.36
2078,131801.61
2079,130788.51
2080,114054.32
2081,121819.62
2082,128527.945
2083,132081.38
2084,112641.69
2085,123516.3
2086,118078.86
2087,127973.68
2088,98664.984
2089,87793.984
2090,129170.64
2091,126072.01
2092,133666.19
2093,138748.27
2094,128012.195
2095,147454.89
2096,75966.625
2097,93052.52
2098,150213.62
2099,57579.746
2100,102612.04
2101,126379.25
2102,131699.64
2103,101765.445
2104,123767.32
2105,117677.64
2106,93632.22
2107,231452.28
2108,114289.27
2109,113329.59
2110,145428.36
2111,148307.8
2112,145910.94
2113,122186.734
2114,112058.516
2115,180840.6
2116,121545.695
2117,165444.86
2118,127663.14
2119,111650.53
2120,114491.76
2121,89220.04
2122,121320.016
2123,85141.12
2124,165142.8
2125,130419.43
2126,160478.89
2127,170264.42
2128,121032.93
2129,95858.78
2130,140532.83
2131,145257.36
2132,116892.58
2133,124685.73
2134,123108.74
2135,86521.05
2136,80204.914
2137,117961.38
2138,131187.69
2139,154608.98
2140,142466.1
2141,144249.56
2142,134565.17
2143,142358.31
2144,127388.77
2145,140640.94
2146,163561.1
2147,166549.17
2148,134387.19
2149,142670.97
2150,244413.97
2151,134324.4
2152,179785.38
2153,167040.0
2154,111326.4
2155,140917.17
2156,247951.56
2157,225052.17
2158,244625.2
2159,210009.39
2160,170196.67
2161,252762.83
2162,410104.12
2163,375842.06
2164,276907.62
2165,174691.53
2166,148499.25
2167,197107.77
2168,213704.44
2169,201919.64
2170,223618.92
2171,143996.98
2172,135731.38
2173,155882.33
2174,236885.64
2175,308587.97
2176,359375.4
2177,240881.16
2178,209876.98
2179,140500.62
2180,240118.3
2181,192149.33
2182,221809.73
2183,187654.77
2184,128441.984
2185,127905.96
2186,151091.0
2187,149279.9
2188,163034.02
2189,205146.1
2190,95062.336
2191,89848.1
2192,90716.88
2193,93814.086
2194,107809.12
2195,104244.06
2196,109057.6
2197,109852.25
2198,161554.23
2199,167900.48
2200,140825.66
2201,135967.12
2202,200353.89
2203,165706.78
2204,197912.23
2205,123199.18
2206,137977.16
2207,221442.14
2208,247753.86
2209,215856.39
2210,124375.54
2211,117896.83
2212,108502.98
2213,109667.734
2214,141856.33
2215,106355.41
2216,137373.83
2217,73549.79
2218,55040.473
2219,48960.27
2220,72813.66
2221,337938.75
2222,260847.94
2223,295380.12
2224,227993.92
2225,137225.92
2226,182153.62
2227,213647.36
2228,279695.44
2229,254072.81
2230,155797.55
2231,213112.61
2232,173426.52
2233,186111.14
2234,269917.06
2235,241911.16
2236,298881.75
2237,380344.38
2238,211858.23
2239,114646.73
2240,164706.48
2241,167750.27
2242,132208.31
2243,130194.22
2244,99989.86
2245,98298.23
2246,146943.72
2247,118153.06
2248,127194.23
2249,121304.07
2250,138086.22
2251,119427.484
2252,182994.11
2253,160843.38
2254,176724.12
2255,206024.2
2256,192759.19
2257,203644.48
2258,168051.81
2259,176646.05
2260,163552.31
2261,172793.0
2262,196065.23
2263,384957.75
2264,394610.0
2265,193936.34
2266,299121.03
2267,374719.88
2268,394107.6
2269,147476.11
2270,180795.23
2271,232738.39
2272,201974.27
2273,162763.7
2274,176625.77
2275,174292.36
2276,184487.06
2277,196761.06
2278,154967.62
2279,132216.17
2280,120556.54
2281,182053.9
2282,183937.6
2283,105518.07
2284,119468.99
2285,145026.17
2286,128081.73
2287,412336.94
2288,227401.36
2289,396407.7
2290,500400.62
2291,370893.75
2292,454726.7
2293,494374.75
2294,426255.5
2295,465227.56
2296,286422.03
2297,344379.8
2298,353108.8
2299,445117.78
2300,340147.12
2301,318835.6
2302,239608.83
2303,253507.19
2304,242528.64
2305,189972.81
2306,187040.05
2307,186971.78
2308,220994.72
2309,291190.9
2310,214350.17
2311,202465.22
2312,169318.84
2313,176290.66
2314,172220.4
2315,172292.72
2316,211511.48
2317,186723.98
2318,181780.33
2319,184201.75
2320,182728.58
2321,259975.22
2322,179643.25
2323,178938.38
2324,165635.9
2325,209308.31
2326,178637.7
2327,222498.88
2328,226890.6
2329,192203.56
2330,173297.53
2331,407172.9
2332,436202.56
2333,372290.38
2334,258708.72
2335,283784.97
2336,361621.97
2337,197686.05
2338,300902.78
2339,225410.05
2340,427232.8
2341,210626.8
2342,258212.47
2343,235928.1
2344,240915.12
2345,243717.17
2346,213048.67
2347,201858.56
2348,239125.3
2349,163155.86
2350,329771.03
2351,265645.7
2352,204597.64
2353,258933.47
2354,135206.14
2355,159518.36
2356,157017.58
2357,211238.55
2358,201739.88
2359,130809.29
2360,120729.49
2361,144596.34
2362,301578.44
2363,141852.48
2364,170121.05
2365,235329.56
2366,186579.55
2367,236182.64
2368,212706.75
2369,233078.94
2370,166307.22
2371,169236.33
2372,174483.73
2373,285231.88
2374,294544.97
2375,262800.0
2376,279729.78
2377,375538.88
2378,140776.34
2379,214935.22
2380,147096.12
2381,167816.94
2382,192027.39
2383,199556.1
2384,259962.06
2385,152562.72
2386,144966.53
2387,138063.5
2388,99604.96
2389,119329.01
2390,147094.81
2391,135875.75
2392,110552.555
2393,154270.84
2394,141274.77
2395,210020.88
2396,135365.62
2397,233500.05
2398,128612.3
2399,46175.4
2400,48771.31
2401,113460.67
2402,141240.66
2403,132423.31
2404,147527.97
2405,154747.6
2406,147040.62
2407,125775.32
2408,141028.38
2409,125553.05
2410,171099.14
2411,124356.71
2412,166280.84
2413,131670.77
2414,154604.56
2415,126490.23
2416,118132.95
2417,135175.77
2418,125680.11
2419,121918.086
2420,121598.305
2421,151713.39
2422,106112.69
2423,131915.86
2424,154350.3
2425,210524.4
2426,124980.04
2427,132329.16
2428,169173.17
2429,112216.14
2430,129783.92
2431,108032.47
2432,138934.14
2433,143200.88
2434,135888.5
2435,135941.36
2436,110580.98
2437,115368.77
2438,126378.83
2439,110884.43
2440,122994.25
2441,91219.48
2442,87901.375
2443,119133.19
2444,130696.46
2445,93564.81
2446,119153.43
2447,177309.23
2448,150627.27
2449,112595.66
2450,154803.94
2451,136569.92
2452,213774.03
2453,98329.34
2454,124889.72
2455,122903.125
2456,138918.42
2457,124036.45
2458,127215.67
2459,110940.03
2460,138117.2
2461,124709.445
2462,133302.69
2463,124710.04
2464,188801.7
2465,142764.33
2466,113785.06
2467,147178.47
2468,82681.43
2469,84398.234
2470,179319.72
2471,187594.6
2472,160422.81
2473,105889.37
2474,92910.55
2475,206182.22
2476,112081.97
2477,134162.06
2478,167243.83
2479,109908.24
2480,147622.23
2481,130754.055
2482,131605.9
2483,112900.555
2484,125978.24
2485,125110.5
2486,147864.47
2487,162606.27
2488,162708.72
2489,139524.1
2490,151773.14
2491,109230.17
2492,178782.28
2493,152939.08
2494,169692.92
2495,90337.97
2496,226344.97
2497,147204.67
2498,114234.77
2499,89774.79
2500,128981.94
2501,121132.234
2502,162407.98
2503,105346.09
2504,238537.05
2505,230665.55
2506,219638.88
2507,332810.38
2508,211891.11
2509,221378.64
2510,225183.7
2511,181331.89
2512,218317.0
2513,213344.08
2514,250196.36
2515,154547.7
2516,159737.48
2517,140274.14
2518,153100.33
2519,226869.27
2520,210922.77
2521,195218.14
2522,230810.67
2523,132745.78
2524,133551.47
2525,148286.39
2526,141386.78
2527,118157.61
2528,128260.14
2529,135600.05
2530,115952.3
2531,260904.88
2532,225483.12
2533,205675.78
2534,233660.23
2535,321427.72
2536,237526.39
2537,244175.45
2538,190646.61
2539,189797.78
2540,176332.95
2541,178976.36
2542,163864.11
2543,127151.914
2544,134128.28
2545,139898.25
2546,146834.75
2547,141852.53
2548,164815.92
2549,171094.23
2550,189260.39
2551,145360.22
2552,129684.266
2553,85378.695
2554,114433.09
2555,121407.56
2556,106322.125
2557,95914.83
2558,157073.64
2559,127942.16
2560,148976.06
2561,135859.19
2562,137919.45
2563,162768.3
2564,202240.81
2565,151611.58
2566,147532.33
2567,131106.8
2568,199479.4
2569,209949.39
2570,126660.5
2571,170424.14
2572,147442.75
2573,239575.39
2574,259931.1
2575,130190.125
2576,121307.27
2577,160018.81
2578,88010.336
2579,71521.87
2580,131718.88
2581,124342.09
2582,121741.08
2583,340441.56
2584,161904.89
2585,191567.3
2586,212629.89
2587,191474.67
2588,148433.66
2589,146316.86
2590,219517.16
2591,235021.55
2592,235953.02
2593,266565.84
2594,177348.0
2595,204712.36
2596,354312.03
2597,195445.31
2598,277047.4
2599,341814.97
2600,181387.67
2601,142974.98
2602,91979.75
2603,97786.71
2604,88465.14
2605,85978.875
2606,142242.42
2607,195412.94
2608,230439.45
2609,161717.81
2610,119443.12
2611,152960.17
2612,152789.44
2613,128783.91
2614,137662.84
2615,147845.53
2616,137486.62
2617,168168.19
2618,209355.75
2619,204835.75
2620,187073.06
2621,182089.08
2622,185176.02
2623,239321.89
2624,316316.72
2625,328547.47
2626,171216.39
2627,152816.31
2628,458793.9
2629,453493.6
2630,357702.9
2631,503730.1
2632,426636.66
2633,315724.44
2634,414045.06
2635,157977.3
2636,187111.67
2637,181683.36
2638,252271.31
2639,183052.75
2640,154900.47
2641,108529.16
2642,203688.58
2643,114520.95
2644,128324.84
2645,107518.83
2646,93842.18
2647,105373.09
2648,143404.64
2649,143273.5
2650,145668.7
2651,144455.69
2652,478311.47
2653,239050.86
2654,258044.38
2655,325458.16
2656,311823.34
2657,363701.66
2658,292837.06
2659,312459.22
2660,335937.7
2661,313841.34
2662,310550.4
2663,304559.4
2664,295891.66
2665,346131.3
2666,312436.25
2667,167447.58
2668,176589.72
2669,181877.92
2670,303483.03
2671,182074.33
2672,186932.52
2673,223996.45
2674,211191.42
2675,178346.58
2676,189746.45
2677,189992.6
2678,266510.5
2679,287742.8
2680,285533.1
2681,417142.06
2682,360606.2
2683,471780.94
2684,342185.38
2685,334293.5
2686,248823.52
2687,363256.38
2688,224978.48
2689,199320.05
2690,530791.94
2691,206822.36
2692,139659.1
2693,201371.17
2694,138012.55
2695,197921.38
2696,188719.81
2697,188694.88
2698,195711.78
2699,187353.28
2700,159322.5
2701,155400.19
2702,122865.27
2703,139294.02
2704,140659.17
2705,125331.47
2706,124582.164
2707,128445.82
2708,135954.81
2709,115881.9
2710,128802.22
2711,306711.8
2712,390789.16
2713,178257.94
2714,154752.22
2715,173331.78
2716,157648.7
2717,189475.88
2718,226559.6
2719,156456.06
2720,164376.27
2721,138085.95
2722,158135.31
2723,143778.36
2724,127956.75
2725,138363.17
2726,148533.55
2727,177720.67
2728,163405.12
2729,146262.33
2730,144554.78
2731,118072.766
2732,125043.45
2733,153571.61
2734,135730.42
2735,128827.05
2736,153505.77
2737,129743.29
2738,133760.44
2739,164826.52
2740,140077.86
2741,139650.67
2742,157739.11
2743,147061.23
2744,157260.17
2745,144531.03
2746,136478.48
2747,149664.64
2748,123442.26
2749,127986.43
2750,133868.88
2751,125621.734
2752,185487.4
2753,155830.25
2754,238007.34
2755,135220.78
2756,104573.875
2757,69386.9
2758,90814.14
2759,153070.92
2760,109932.164
2761,152539.92
2762,139439.48
2763,193915.28
2764,156878.02
2765,292245.9
2766,154072.7
2767,91828.164
2768,133121.25
2769,137046.92
2770,147102.72
2771,115955.64
2772,120054.97
2773,156575.45
2774,131723.11
2775,127613.68
2776,139216.28
2777,147500.45
2778,117562.875
2779,133531.28
2780,100275.08
2781,103858.14
2782,97308.98
2783,110343.67
2784,127822.89
2785,137542.66
2786,76452.875
2787,124143.7
2788,77900.266
2789,189816.44
2790,99269.17
2791,115865.53
2792,70438.336
2793,197598.14
2794,107202.18
2795,121286.52
2796,103400.09
2797,227949.45
2798,102507.72
2799,112079.62
2800,69141.984
2801,113584.21
2802,133995.7
2803,165145.67
2804,150165.3
2805,108997.875
2806,79182.92
2807,139039.61
2808,148280.42
2809,142490.55
2810,133259.31
2811,159795.12
2812,148585.67
2813,160289.31
2814,175305.94
2815,113734.73
2816,271398.34
2817,143326.38
2818,129544.8
2819,175463.42
2820,130932.0
2821,114001.99
2822,201335.42
2823,244235.58
2824,174409.25
2825,160380.25
2826,135276.83
2827,133601.42
2828,237569.92
2829,207407.03
2830,241443.62
2831,175348.66
2832,265802.7
2833,302171.97
2834,223661.55
2835,209556.31
2836,194021.56
2837,156407.97
2838,141479.61
2839,177948.88
2840,182778.78
2841,208004.8
2842,226172.23
2843,157832.64
2844,150174.34
2845,123621.17
2846,214120.53
2847,203347.11
2848,209238.33
2849,208919.19
2850,298336.4
2851,251029.62
2852,247348.17
2853,240725.17
2854,138897.22
2855,208240.53
2856,208001.4
2857,193256.25
2858,196881.27
2859,113248.92
2860,123914.96
2861,142870.4
2862,205444.17
2863,106998.13
2864,237832.9
2865,142537.97
2866,147489.14
2867,94294.88
2868,118129.13
2869,106581.53
2870,130746.016
2871,102588.61
2872,62787.94
2873,96482.93
2874,135749.17
2875,122981.87
2876,166997.27
2877,140488.14
2878,167376.75
2879,149675.06
2880,108158.36
2881,152292.33
2882,186242.88
2883,173630.53
2884,203737.9
2885,205604.14
2886,208747.67
2887,104348.63
2888,123701.51
2889,56484.0
2890,88001.89
2891,140276.34
2892,36928.46
2893,122781.664
2894,39174.28
2895,323084.7
2896,297464.22
2897,236278.34
2898,151743.23
2899,232530.66
2900,156584.4
2901,231443.38
2902,198925.6
2903,394224.3
2904,394087.94
2905,106815.3
2906,213609.27
2907,116102.22
2908,133700.12
2909,147023.44
2910,81921.96
2911,86915.29
2912,155815.39
2913,89795.98
2914,78633.38
2915,82495.414
2916,88774.4
2917,177592.16
2918,103658.766
2919,242689.3
